Line,Sample,Easting [m],Northing [m],Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn [mG],I_450Hz [ppm],Q_450Hz [ppm],I_1530Hz [ppm],Q_1530Hz [ppm],I_5310Hz [ppm],Q_5310Hz [ppm],I_18330Hz [ppm],Q_18330Hz [ppm],I_63030Hz [ppm],Q_63030Hz [ppm],Qsum [ppm]
1,10324,344109.56,4482818.74,0,0,4,2112.08,67635814.1,184715.8141,21.2,-9.58E+01,1.31E+03,5.47E+02,8.58E+02,9.21E+02,1.81E+03,1.44E+03,5.29E+03,4.69E+03,1.59E+04,2.52E+04
1,10325,344109.53,4482818.79,0,0,4,2112.08,67635914.1,184715.9141,26.7,-2.69E+02,1.34E+03,5.74E+02,8.62E+02,9.57E+02,1.81E+03,1.42E+03,5.17E+03,4.65E+03,1.58E+04,2.50E+04
1,10326,344109.5,4482818.84,0,0,4,2112.08,67636014.1,184716.0141,24.3,-5.99E+02,1.50E+03,5.49E+02,8.58E+02,9.23E+02,1.79E+03,1.44E+03,5.13E+03,4.64E+03,1.56E+04,2.49E+04
1,10327,344109.47,4482818.89,0,0,4,2112.08,67636114.1,184716.1141,26.1,-1.72E+02,1.00E+03,5.84E+02,8.65E+02,9.00E+02,1.74E+03,1.44E+03,5.08E+03,4.61E+03,1.54E+04,2.41E+04
1,10328,344109.44,4482818.94,0,0,4,2112.08,67636214.1,184716.2141,23.1,2.66E+02,3.17E+02,6.03E+02,8.87E+02,8.42E+02,1.69E+03,1.35E+03,4.99E+03,4.48E+03,1.51E+04,2.30E+04
1,10329,344109.42,4482818.99,0,0,4,2112.08,67636314.1,184716.3141,23.2,9.49E+01,5.75E+02,5.91E+02,8.55E+02,7.84E+02,1.70E+03,1.26E+03,4.94E+03,4.34E+03,1.48E+04,2.29E+04
1,10330,344109.38,4482819.03,0,0,4,2112.08,67636414.1,184716.4141,23.6,-4.87E+01,8.74E+02,5.71E+02,7.71E+02,8.16E+02,1.69E+03,1.21E+03,4.90E+03,4.36E+03,1.47E+04,2.29E+04
1,10331,344109.33,4482819.02,0,0,4,2112.11,67636514.1,184716.5141,23.5,4.73E+01,8.59E+02,5.31E+02,7.38E+02,8.54E+02,1.63E+03,1.17E+03,4.82E+03,4.40E+03,1.46E+04,2.27E+04
1,10332,344109.28,4482819.01,0,0,4,2112.14,67636614.1,184716.6141,24.4,1.76E+02,7.41E+02,5.07E+02,7.80E+02,8.55E+02,1.62E+03,1.23E+03,4.74E+03,4.38E+03,1.44E+04,2.23E+04
1,10333,344109.23,4482819,0,0,4,2112.17,67636714.1,184716.7141,24.6,2.37E+02,5.19E+02,5.34E+02,8.43E+02,9.19E+02,1.59E+03,1.32E+03,4.70E+03,4.32E+03,1.44E+04,2.20E+04
1,10334,344109.19,4482818.99,0,0,4,2112.2,67636814.1,184716.8141,27.9,3.80E+02,2.81E+02,6.21E+02,8.46E+02,9.39E+02,1.54E+03,1.33E+03,4.65E+03,4.25E+03,1.42E+04,2.15E+04
1,10335,344109.14,4482818.98,0,0,4,2112.22,67636914.1,184716.9141,23.1,4.54E+02,2.23E+02,7.03E+02,8.19E+02,8.82E+02,1.51E+03,1.29E+03,4.58E+03,4.18E+03,1.41E+04,2.13E+04
1,10336,344109.09,4482818.97,0,0,4,2112.25,67637014.1,184717.0141,18.2,2.30E+02,5.79E+02,6.26E+02,7.68E+02,8.82E+02,1.50E+03,1.41E+03,4.52E+03,4.16E+03,1.39E+04,2.12E+04
1,10337,344109.04,4482818.96,0,0,4,2112.28,67637114.1,184717.1141,22.5,3.05E+01,1.11E+03,4.88E+02,7.35E+02,9.21E+02,1.57E+03,1.51E+03,4.43E+03,4.23E+03,1.35E+04,2.13E+04
1,10338,344108.99,4482818.95,0,0,4,2112.31,67637214.1,184717.2141,28.4,-6.51E+01,1.13E+03,4.94E+02,7.41E+02,9.58E+02,1.58E+03,1.47E+03,4.37E+03,4.22E+03,1.31E+04,2.09E+04
1,10339,344108.94,4482818.94,0,0,4,2112.34,67637314.1,184717.3141,25,1.87E+02,6.95E+02,7.24E+02,7.84E+02,9.60E+02,1.50E+03,1.43E+03,4.27E+03,4.11E+03,1.29E+04,2.01E+04
1,10340,344108.89,4482818.94,0,0,4,2112.36,67637414.1,184717.4141,24.3,6.00E+02,2.83E+02,8.39E+02,8.13E+02,9.76E+02,1.35E+03,1.43E+03,4.13E+03,4.02E+03,1.25E+04,1.91E+04
1,10341,344108.87,4482818.98,0,0,4,2112.35,67637514.1,184717.5141,18.2,4.84E+02,5.86E+02,6.74E+02,7.78E+02,1.02E+03,1.29E+03,1.41E+03,3.93E+03,3.94E+03,1.19E+04,1.85E+04
1,10342,344108.85,4482819.02,0,0,4,2112.35,67637614.1,184717.6141,25.5,2.82E+02,1.11E+03,5.00E+02,7.22E+02,1.05E+03,1.29E+03,1.45E+03,3.79E+03,3.89E+03,1.13E+04,1.83E+04
1,10343,344108.83,4482819.06,0,0,4,2112.34,67637714.1,184717.7141,19.1,1.83E+02,1.11E+03,5.34E+02,7.24E+02,9.71E+02,1.31E+03,1.45E+03,3.74E+03,3.76E+03,1.11E+04,1.80E+04
1,10344,344108.81,4482819.11,0,0,4,2112.33,67637814.1,184717.8141,25.1,1.01E+02,8.54E+02,4.80E+02,8.03E+02,8.45E+02,1.36E+03,1.28E+03,3.76E+03,3.62E+03,1.11E+04,1.79E+04
1,10345,344108.79,4482819.15,0,0,4,2112.33,67637914.1,184717.9141,25.3,9.37E+01,6.95E+02,3.78E+02,8.29E+02,7.79E+02,1.35E+03,1.17E+03,3.77E+03,3.60E+03,1.11E+04,1.78E+04
1,10346,344108.77,4482819.19,0,0,4,2112.32,67638014.1,184718.0141,21.2,8.93E+01,6.56E+02,3.92E+02,8.25E+02,6.97E+02,1.32E+03,1.13E+03,3.76E+03,3.62E+03,1.12E+04,1.78E+04
1,10347,344108.75,4482819.23,0,0,4,2112.31,67638114.1,184718.1141,26.1,-8.91E+01,8.75E+02,3.48E+02,7.03E+02,6.47E+02,1.38E+03,1.09E+03,3.75E+03,3.66E+03,1.13E+04,1.80E+04
1,10348,344108.73,4482819.27,0,0,4,2112.3,67638214.1,184718.2141,28.2,-6.30E+01,7.02E+02,3.15E+02,6.81E+02,5.82E+02,1.36E+03,1.01E+03,3.76E+03,3.66E+03,1.13E+04,1.78E+04
1,10349,344108.71,4482819.32,0,0,4,2112.3,67638314.1,184718.3141,23.4,3.16E+01,4.66E+02,3.53E+02,7.83E+02,5.46E+02,1.26E+03,9.93E+02,3.78E+03,3.66E+03,1.12E+04,1.75E+04
1,10350,344108.69,4482819.35,0,0,4,2112.29,67638414.1,184718.4141,25.1,-1.02E+02,6.30E+02,2.93E+02,8.27E+02,6.25E+02,1.29E+03,1.06E+03,3.79E+03,3.70E+03,1.12E+04,1.77E+04
1,10351,344108.67,4482819.36,0,0,4,2112.3,67638514.1,184718.5141,24.8,-1.88E+02,8.19E+02,3.76E+02,8.02E+02,6.81E+02,1.35E+03,1.14E+03,3.75E+03,3.71E+03,1.11E+04,1.79E+04
1,10352,344108.66,4482819.36,0,0,4,2112.3,67638614.1,184718.6141,24.3,-4.36E+01,8.30E+02,4.35E+02,7.76E+02,6.94E+02,1.32E+03,1.15E+03,3.77E+03,3.85E+03,1.11E+04,1.78E+04
1,10353,344108.64,4482819.37,0,0,4,2112.31,67638714.1,184718.7141,25.5,9.43E+01,8.02E+02,4.19E+02,7.69E+02,7.02E+02,1.34E+03,1.18E+03,3.79E+03,3.92E+03,1.10E+04,1.77E+04
1,10354,344108.62,4482819.38,0,0,4,2112.31,67638814.1,184718.8141,25.7,1.27E+02,7.48E+02,5.48E+02,7.85E+02,7.34E+02,1.35E+03,1.26E+03,3.74E+03,3.89E+03,1.09E+04,1.75E+04
1,10355,344108.6,4482819.38,0,0,4,2112.32,67638914.1,184718.9141,25.1,1.38E+02,7.68E+02,5.82E+02,7.98E+02,7.92E+02,1.33E+03,1.29E+03,3.68E+03,3.91E+03,1.08E+04,1.74E+04
1,10356,344108.58,4482819.39,0,0,4,2112.32,67639014.1,184719.0141,25.4,1.04E+02,8.22E+02,5.21E+02,7.85E+02,8.23E+02,1.35E+03,1.27E+03,3.64E+03,3.91E+03,1.07E+04,1.73E+04
1,10357,344108.56,4482819.39,0,0,4,2112.33,67639114.1,184719.1141,22.1,2.86E+01,8.89E+02,4.62E+02,7.92E+02,7.28E+02,1.38E+03,1.24E+03,3.64E+03,3.88E+03,1.07E+04,1.74E+04
1,10358,344108.54,4482819.4,0,0,4,2112.34,67639214.1,184719.2141,24,-7.50E+01,1.00E+03,3.38E+02,7.89E+02,6.35E+02,1.39E+03,1.22E+03,3.58E+03,3.80E+03,1.06E+04,1.73E+04
1,10359,344108.53,4482819.4,0,0,4,2112.34,67639314.1,184719.3141,24.8,-1.23E+02,1.00E+03,3.13E+02,7.70E+02,6.31E+02,1.37E+03,1.23E+03,3.52E+03,3.76E+03,1.04E+04,1.70E+04
1,10360,344108.51,4482819.41,0,0,4,2112.35,67639414.1,184719.4141,25.8,-4.67E+01,9.25E+02,4.24E+02,7.33E+02,7.17E+02,1.29E+03,1.25E+03,3.52E+03,3.76E+03,1.03E+04,1.68E+04
1,10361,344108.51,4482819.41,0,0,4,2112.34,67639514.1,184719.5141,25.2,9.82E+01,8.51E+02,4.87E+02,7.19E+02,8.46E+02,1.28E+03,1.27E+03,3.54E+03,3.88E+03,1.03E+04,1.67E+04
1,10362,344108.52,4482819.42,0,0,4,2112.34,67639614.1,184719.6141,24.8,1.28E+02,8.00E+02,5.02E+02,7.20E+02,8.58E+02,1.31E+03,1.33E+03,3.48E+03,3.98E+03,1.03E+04,1.66E+04
1,10363,344108.52,4482819.42,0,0,4,2112.34,67639714.1,184719.7141,24.9,1.06E+02,8.60E+02,4.63E+02,7.12E+02,7.85E+02,1.32E+03,1.32E+03,3.45E+03,3.96E+03,1.03E+04,1.66E+04
1,10364,344108.52,4482819.42,0,0,4,2112.33,67639814.1,184719.8141,24.8,8.24E+01,8.18E+02,4.25E+02,7.74E+02,7.47E+02,1.27E+03,1.30E+03,3.51E+03,3.94E+03,1.03E+04,1.67E+04
1,10365,344108.52,4482819.43,0,0,4,2112.33,67639914.1,184719.9141,24.4,4.73E+01,7.42E+02,4.61E+02,7.79E+02,7.91E+02,1.26E+03,1.33E+03,3.53E+03,3.98E+03,1.03E+04,1.66E+04
1,10366,344108.52,4482819.43,0,0,4,2112.33,67640014.1,184720.0141,24.7,3.33E+01,8.05E+02,4.97E+02,7.03E+02,8.02E+02,1.29E+03,1.33E+03,3.55E+03,4.02E+03,1.04E+04,1.67E+04
1,10367,344108.53,4482819.43,0,0,4,2112.32,67640114.1,184720.1141,24.5,3.43E+01,7.86E+02,4.91E+02,7.15E+02,8.07E+02,1.30E+03,1.28E+03,3.55E+03,4.03E+03,1.04E+04,1.67E+04
1,10368,344108.53,4482819.44,0,0,4,2112.32,67640214.1,184720.2141,24.5,2.89E+01,7.24E+02,5.00E+02,7.82E+02,8.55E+02,1.29E+03,1.28E+03,3.55E+03,4.02E+03,1.03E+04,1.67E+04
1,10369,344108.53,4482819.44,0,0,4,2112.31,67640314.1,184720.3141,23.9,5.11E+01,7.43E+02,5.58E+02,8.18E+02,9.14E+02,1.26E+03,1.40E+03,3.58E+03,3.99E+03,1.03E+04,1.67E+04
1,10370,344108.53,4482819.44,0,0,4,2112.31,67640414.1,184720.4141,25.5,6.63E+01,7.19E+02,6.13E+02,7.70E+02,9.20E+02,1.28E+03,1.47E+03,3.55E+03,4.00E+03,1.04E+04,1.68E+04
1,10371,344108.53,4482819.44,0,0,4,2112.31,67640514.1,184720.5141,24.8,6.11E+01,6.61E+02,5.95E+02,7.25E+02,8.62E+02,1.33E+03,1.41E+03,3.53E+03,4.05E+03,1.05E+04,1.67E+04
1,10372,344108.53,4482819.44,0,0,4,2112.31,67640614.1,184720.6141,24.6,-1.85E+00,6.86E+02,5.07E+02,7.90E+02,8.40E+02,1.33E+03,1.31E+03,3.56E+03,4.09E+03,1.04E+04,1.68E+04
1,10373,344108.53,4482819.44,0,0,4,2112.31,67640714.1,184720.7141,24.9,4.20E+01,7.45E+02,5.18E+02,8.49E+02,8.49E+02,1.34E+03,1.30E+03,3.51E+03,4.07E+03,1.04E+04,1.68E+04
1,10374,344108.53,4482819.45,0,0,4,2112.31,67640814.1,184720.8141,24.9,1.06E+02,6.84E+02,5.24E+02,8.02E+02,8.58E+02,1.34E+03,1.33E+03,3.46E+03,4.00E+03,1.03E+04,1.66E+04
1,10375,344108.53,4482819.45,0,0,4,2112.31,67640914.1,184720.9141,25,1.31E+02,6.88E+02,4.54E+02,7.33E+02,9.02E+02,1.33E+03,1.32E+03,3.50E+03,4.00E+03,1.04E+04,1.66E+04
1,10376,344108.53,4482819.45,0,0,4,2112.31,67641014.1,184721.0141,25.1,1.01E+02,7.53E+02,5.03E+02,7.15E+02,8.63E+02,1.31E+03,1.33E+03,3.51E+03,4.07E+03,1.03E+04,1.66E+04
1,10377,344108.53,4482819.45,0,0,4,2112.31,67641114.1,184721.1141,25,9.04E+01,7.10E+02,5.30E+02,7.34E+02,8.34E+02,1.29E+03,1.32E+03,3.51E+03,4.15E+03,1.03E+04,1.66E+04
1,10378,344108.53,4482819.45,0,0,4,2112.31,67641214.1,184721.2141,24.9,1.16E+02,7.52E+02,5.25E+02,7.20E+02,8.62E+02,1.25E+03,1.28E+03,3.58E+03,4.18E+03,1.04E+04,1.67E+04
1,10379,344108.53,4482819.45,0,0,4,2112.31,67641314.1,184721.3141,25.1,1.76E+02,7.96E+02,5.43E+02,7.23E+02,8.79E+02,1.25E+03,1.33E+03,3.51E+03,4.15E+03,1.04E+04,1.67E+04
1,10380,344108.53,4482819.45,0,0,4,2112.31,67641414.1,184721.4141,24.9,2.27E+02,7.85E+02,5.62E+02,7.47E+02,8.76E+02,1.30E+03,1.35E+03,3.48E+03,4.10E+03,1.04E+04,1.67E+04
1,10381,344108.53,4482819.45,0,0,4,2112.31,67641514.1,184721.5141,24.7,2.47E+02,7.55E+02,6.03E+02,7.24E+02,8.72E+02,1.35E+03,1.31E+03,3.53E+03,4.08E+03,1.03E+04,1.66E+04
1,10382,344108.53,4482819.45,0,0,4,2112.31,67641614.1,184721.6141,24.9,2.35E+02,7.22E+02,5.75E+02,7.04E+02,8.71E+02,1.32E+03,1.31E+03,3.53E+03,4.13E+03,1.03E+04,1.65E+04
1,10383,344108.53,4482819.45,0,0,4,2112.31,67641714.1,184721.7141,24.8,2.37E+02,7.28E+02,5.33E+02,7.00E+02,8.58E+02,1.29E+03,1.34E+03,3.50E+03,4.11E+03,1.03E+04,1.65E+04
1,10384,344108.53,4482819.45,0,0,4,2112.31,67641814.1,184721.8141,24.6,2.45E+02,7.83E+02,4.69E+02,6.99E+02,8.53E+02,1.30E+03,1.35E+03,3.54E+03,4.07E+03,1.04E+04,1.67E+04
1,10385,344108.53,4482819.45,0,0,4,2112.31,67641914.1,184721.9141,25,1.89E+02,8.35E+02,4.94E+02,7.23E+02,8.82E+02,1.27E+03,1.35E+03,3.54E+03,4.10E+03,1.04E+04,1.67E+04
1,10386,344108.53,4482819.45,0,0,4,2112.31,67642014.1,184722.0141,24.7,1.34E+02,8.83E+02,5.52E+02,7.65E+02,9.49E+02,1.26E+03,1.38E+03,3.55E+03,4.16E+03,1.04E+04,1.68E+04
1,10387,344108.53,4482819.45,0,0,4,2112.31,67642114.1,184722.1141,24.4,1.31E+02,9.11E+02,5.42E+02,7.97E+02,9.21E+02,1.28E+03,1.35E+03,3.55E+03,4.10E+03,1.04E+04,1.69E+04
1,10388,344108.53,4482819.46,0,0,4,2112.31,67642214.1,184722.2141,24.4,1.56E+02,8.67E+02,5.46E+02,8.10E+02,8.55E+02,1.31E+03,1.34E+03,3.48E+03,4.08E+03,1.03E+04,1.68E+04
1,10389,344108.53,4482819.46,0,0,4,2112.31,67642314.1,184722.3141,24.8,2.02E+02,8.15E+02,5.71E+02,7.85E+02,9.36E+02,1.30E+03,1.34E+03,3.46E+03,4.13E+03,1.03E+04,1.67E+04
1,10390,344108.53,4482819.46,0,0,4,2112.3,67642414.1,184722.4141,24.6,2.10E+02,8.35E+02,5.84E+02,7.69E+02,9.92E+02,1.28E+03,1.35E+03,3.47E+03,4.14E+03,1.03E+04,1.66E+04
1,10391,344108.53,4482819.46,0,0,4,2112.3,67642514.1,184722.5141,24.7,1.87E+02,8.20E+02,5.46E+02,7.92E+02,8.99E+02,1.29E+03,1.39E+03,3.48E+03,4.11E+03,1.04E+04,1.67E+04
1,10392,344108.53,4482819.46,0,0,4,2112.3,67642614.1,184722.6141,24.5,2.12E+02,7.30E+02,5.29E+02,8.04E+02,8.45E+02,1.36E+03,1.37E+03,3.51E+03,4.10E+03,1.04E+04,1.68E+04
1,10393,344108.53,4482819.46,0,0,4,2112.3,67642714.1,184722.7141,24.5,1.79E+02,7.33E+02,5.75E+02,7.78E+02,8.19E+02,1.35E+03,1.34E+03,3.55E+03,4.14E+03,1.04E+04,1.68E+04
1,10394,344108.53,4482819.46,0,0,4,2112.3,67642814.1,184722.8141,24.3,1.34E+02,8.64E+02,5.64E+02,7.79E+02,8.59E+02,1.30E+03,1.35E+03,3.56E+03,4.15E+03,1.04E+04,1.69E+04
1,10395,344108.53,4482819.46,0,0,4,2112.3,67642914.1,184722.9141,24.5,1.13E+02,9.10E+02,5.38E+02,7.97E+02,9.16E+02,1.26E+03,1.36E+03,3.57E+03,4.08E+03,1.05E+04,1.70E+04
1,10396,344108.53,4482819.46,0,0,4,2112.3,67643014.1,184723.0141,24.7,6.40E+01,8.61E+02,5.47E+02,7.87E+02,8.92E+02,1.27E+03,1.34E+03,3.60E+03,4.07E+03,1.04E+04,1.69E+04
1,10397,344108.53,4482819.46,0,0,4,2112.3,67643114.1,184723.1141,24.8,5.53E+01,8.18E+02,5.47E+02,7.42E+02,8.65E+02,1.28E+03,1.31E+03,3.58E+03,4.15E+03,1.03E+04,1.67E+04
1,10398,344108.53,4482819.46,0,0,4,2112.3,67643214.1,184723.2141,24.7,1.22E+02,8.40E+02,5.48E+02,6.84E+02,9.01E+02,1.28E+03,1.29E+03,3.53E+03,4.21E+03,1.03E+04,1.67E+04
1,10399,344108.53,4482819.46,0,0,4,2112.3,67643314.1,184723.3141,24.9,1.10E+02,8.73E+02,5.98E+02,7.02E+02,9.64E+02,1.33E+03,1.31E+03,3.48E+03,4.19E+03,1.03E+04,1.67E+04
1,10400,344108.53,4482819.45,0,0,4,2112.3,67643414.1,184723.4141,24.9,5.79E+01,8.59E+02,5.67E+02,7.52E+02,9.76E+02,1.37E+03,1.37E+03,3.44E+03,4.10E+03,1.03E+04,1.67E+04
1,10401,344108.53,4482819.45,0,0,4,2112.3,67643514.1,184723.5141,24.6,1.12E+02,8.13E+02,5.32E+02,8.25E+02,9.62E+02,1.35E+03,1.38E+03,3.48E+03,4.07E+03,1.03E+04,1.68E+04
1,10402,344108.53,4482819.45,0,0,4,2112.3,67643614.1,184723.6141,24.8,1.26E+02,7.29E+02,5.33E+02,8.16E+02,8.81E+02,1.28E+03,1.34E+03,3.56E+03,4.03E+03,1.03E+04,1.67E+04
1,10403,344108.53,4482819.45,0,0,4,2112.3,67643714.1,184723.7141,24.8,5.14E+01,6.63E+02,5.32E+02,7.82E+02,8.58E+02,1.27E+03,1.31E+03,3.57E+03,4.02E+03,1.03E+04,1.66E+04
1,10404,344108.53,4482819.45,0,0,4,2112.3,67643814.1,184723.8141,24.6,1.13E+02,7.17E+02,5.63E+02,7.98E+02,9.50E+02,1.29E+03,1.31E+03,3.53E+03,4.12E+03,1.04E+04,1.67E+04
1,10405,344108.53,4482819.45,0,0,4,2112.3,67643914.1,184723.9141,25.2,1.74E+02,6.98E+02,5.66E+02,7.59E+02,1.00E+03,1.31E+03,1.32E+03,3.54E+03,4.14E+03,1.04E+04,1.67E+04
1,10406,344108.53,4482819.45,0,0,4,2112.3,67644014.1,184724.0141,24.9,1.40E+02,7.37E+02,5.58E+02,6.94E+02,9.61E+02,1.34E+03,1.30E+03,3.55E+03,4.05E+03,1.04E+04,1.67E+04
1,10407,344108.53,4482819.45,0,0,4,2112.3,67644114.1,184724.1141,24.8,8.90E+01,8.22E+02,5.25E+02,6.72E+02,9.29E+02,1.32E+03,1.33E+03,3.49E+03,4.07E+03,1.03E+04,1.67E+04
1,10408,344108.53,4482819.45,0,0,4,2112.31,67644214.1,184724.2141,25,1.12E+02,8.36E+02,5.56E+02,7.11E+02,9.63E+02,1.33E+03,1.38E+03,3.46E+03,4.09E+03,1.03E+04,1.67E+04
1,10409,344108.53,4482819.45,0,0,4,2112.31,67644314.1,184724.3141,24.7,1.34E+02,7.85E+02,5.95E+02,7.36E+02,9.93E+02,1.33E+03,1.37E+03,3.47E+03,4.11E+03,1.03E+04,1.66E+04
1,10410,344108.53,4482819.46,0,0,4,2112.31,67644414.1,184724.4141,24.5,1.21E+02,7.75E+02,6.20E+02,7.44E+02,9.63E+02,1.28E+03,1.35E+03,3.54E+03,4.19E+03,1.03E+04,1.67E+04
1,10411,344108.53,4482819.46,0,0,4,2112.31,67644514.1,184724.5141,24.3,1.41E+02,7.46E+02,6.53E+02,7.38E+02,9.25E+02,1.29E+03,1.34E+03,3.60E+03,4.19E+03,1.03E+04,1.67E+04
1,10412,344108.53,4482819.46,0,0,4,2112.31,67644614.1,184724.6141,24.3,1.43E+02,6.72E+02,6.26E+02,7.36E+02,9.31E+02,1.28E+03,1.34E+03,3.57E+03,4.20E+03,1.03E+04,1.66E+04
1,10413,344108.53,4482819.46,0,0,4,2112.31,67644714.1,184724.7141,24.3,9.30E+01,6.96E+02,5.96E+02,7.47E+02,9.05E+02,1.32E+03,1.39E+03,3.52E+03,4.13E+03,1.04E+04,1.67E+04
1,10414,344108.53,4482819.46,0,0,4,2112.3,67644814.1,184724.8141,24,5.51E+01,7.49E+02,6.04E+02,7.49E+02,8.53E+02,1.39E+03,1.37E+03,3.48E+03,4.11E+03,1.04E+04,1.68E+04
1,10415,344108.53,4482819.46,0,0,4,2112.3,67644914.1,184724.9141,23.9,8.74E+01,7.44E+02,5.77E+02,7.63E+02,9.02E+02,1.35E+03,1.33E+03,3.49E+03,4.12E+03,1.04E+04,1.67E+04
1,10416,344108.53,4482819.46,0,0,4,2112.3,67645014.1,184725.0141,24.1,1.72E+02,7.28E+02,5.34E+02,7.89E+02,9.16E+02,1.31E+03,1.35E+03,3.58E+03,4.10E+03,1.04E+04,1.68E+04
1,10417,344108.53,4482819.46,0,0,4,2112.3,67645114.1,184725.1141,24.1,2.09E+02,7.57E+02,5.24E+02,8.14E+02,8.96E+02,1.30E+03,1.35E+03,3.58E+03,4.08E+03,1.03E+04,1.68E+04
1,10418,344108.53,4482819.46,0,0,4,2112.3,67645214.1,184725.2141,24.4,2.01E+02,8.61E+02,5.45E+02,8.25E+02,9.19E+02,1.25E+03,1.35E+03,3.54E+03,4.02E+03,1.03E+04,1.68E+04
1,10419,344108.53,4482819.46,0,0,4,2112.3,67645314.1,184725.3141,24.2,1.39E+02,9.38E+02,5.43E+02,8.02E+02,9.05E+02,1.29E+03,1.36E+03,3.53E+03,3.97E+03,1.03E+04,1.69E+04
1,10420,344108.53,4482819.46,0,0,4,2112.3,67645414.1,184725.4141,24.4,8.79E+01,8.69E+02,5.61E+02,7.66E+02,8.85E+02,1.29E+03,1.37E+03,3.55E+03,4.06E+03,1.04E+04,1.69E+04
1,10421,344108.53,4482819.46,0,0,4,2112.3,67645514.1,184725.5141,24.2,1.25E+02,8.54E+02,5.77E+02,7.56E+02,9.31E+02,1.28E+03,1.37E+03,3.55E+03,4.06E+03,1.04E+04,1.69E+04
1,10422,344108.53,4482819.46,0,0,4,2112.3,67645614.1,184725.6141,24,2.07E+02,9.37E+02,5.71E+02,7.75E+02,1.00E+03,1.27E+03,1.35E+03,3.49E+03,4.03E+03,1.03E+04,1.68E+04
1,10423,344108.53,4482819.46,0,0,4,2112.3,67645714.1,184725.7141,24,2.49E+02,8.90E+02,5.74E+02,7.42E+02,9.80E+02,1.29E+03,1.34E+03,3.48E+03,4.02E+03,1.02E+04,1.66E+04
1,10424,344108.53,4482819.46,0,0,4,2112.3,67645814.1,184725.8141,24.3,1.96E+02,8.36E+02,5.66E+02,6.96E+02,9.63E+02,1.30E+03,1.35E+03,3.51E+03,4.06E+03,1.03E+04,1.67E+04
1,10425,344108.53,4482819.46,0,0,4,2112.3,67645914.1,184725.9141,24.6,1.39E+02,8.07E+02,5.61E+02,7.09E+02,9.68E+02,1.31E+03,1.33E+03,3.54E+03,4.15E+03,1.04E+04,1.68E+04
1,10426,344108.53,4482819.46,0,0,4,2112.3,67646014.1,184726.0141,24.6,1.30E+02,7.77E+02,5.56E+02,7.28E+02,9.61E+02,1.32E+03,1.27E+03,3.49E+03,4.14E+03,1.04E+04,1.67E+04
1,10427,344108.53,4482819.46,0,0,4,2112.3,67646114.1,184726.1141,24.5,1.13E+02,7.67E+02,6.19E+02,7.49E+02,9.90E+02,1.33E+03,1.30E+03,3.55E+03,4.11E+03,1.04E+04,1.68E+04
1,10428,344108.53,4482819.46,0,0,4,2112.3,67646214.1,184726.2141,24.7,1.57E+02,7.87E+02,5.95E+02,7.61E+02,9.85E+02,1.33E+03,1.33E+03,3.65E+03,4.16E+03,1.04E+04,1.69E+04
