,Unnamed: 0,x,y,elevation,ssssHCP1.6f450h0.15,HCP1.6f1530h0.15,HCP1.6f5310h0.15,HCP1.6f18330h0.15,HCP1.6f63030h0.15
26846,26846,344114.97,4482829.52,2106.64,375.1170558,82.90808659,42.11280953,33.25205921,26.27897638
26851,26851,344114.69,4482829.67,2106.65,330.2613234,72.43140171,44.34888791,33.57594291,26.02780336
26856,26856,344114.41,4482829.82,2106.65,279.2489219,74.63021211,42.85816899,33.25205921,25.58825059
26861,26861,344114.15,4482830,2106.63,380.8339628,73.85416138,41.36745007,32.38836936,25.46266409
26866,26866,344113.87,4482830.18,2106.61,303.4358364,89.89254319,40.62209061,31.20079582,24.55216192
26871,26871,344113.54,4482830.4,2106.6,321.0263197,87.4350492,43.23084872,31.63264074,24.0498159
26876,26876,344113.24,4482830.61,2106.61,255.0620074,82.00269407,44.72156764,32.71225306,25.39987083
26881,26881,344113,4482830.78,2106.66,371.159197,76.31165537,42.48548926,32.1724469,25.80802698
26886,26886,344112.77,4482830.94,2106.7,306.514171,86.01228952,47.70300548,33.25205921,26.74992577
26891,26891,344112.58,4482831.04,2106.71,400.6232565,83.55479554,43.60352845,33.57594291,26.81271903
26896,26896,344112.44,4482831.14,2106.73,313.9901264,92.99674612,42.85816899,32.92817552,26.74992577
26901,26901,344112.43,4482831.21,2106.79,326.7432268,76.44099716,39.13137168,31.52467951,25.02311132
26906,26906,344112.34,4482831.29,2106.83,351.8096654,78.12244041,39.87673114,30.55302843,24.36378216
26911,26911,344112.06,4482831.37,2106.81,414.255881,82.39071944,46.95764602,33.68390414,26.40456288
26916,26916,344111.76,4482831.46,2106.78,346.9722825,94.80753116,48.07568521,33.8998266,26.81271903
26921,26921,344111.41,4482831.6,2106.72,316.6286989,80.5799344,41.7401298,33.46798167,27.09528867
26926,26926,344111.09,4482831.74,2106.7,355.3277621,81.7440105,42.11280953,34.65555522,27.56623806
26931,26931,344110.88,4482831.92,2106.76,269.5741561,100.6279117,50.31176359,39.40584939,31.36522987
26936,26936,344110.67,4482832.07,2106.82,242.3089071,44.8816007,37.64065276,35.51924507,31.33383324
26941,26941,344110.48,4482832.18,2106.85,313.1106022,12.53321933,28.62180329,32.38836936,31.3966265
26946,26946,344110.3,4482832.27,2106.87,98.50670632,65.44694511,38.01333249,37.46254723,33.59439035
26951,26951,344110.15,4482832.32,2106.84,234.3931896,69.71522414,42.48548926,38.97400447,33.28042409
26956,26956,344110.03,4482832.36,2106.84,386.990632,72.81942707,46.21228656,42.10488017,35.16422168
26961,26961,344109.97,4482832.42,2106.91,289.8032119,81.61466871,48.07568521,41.88895771,35.47818794
26966,26966,344109.92,4482832.5,2106.97,351.3699033,78.89849114,51.05712305,40.8093454,34.22232288
26971,26971,344109.86,4482832.61,2107.03,402.8220669,89.89254319,45.4669271,40.59342293,33.59439035
26976,26976,344109.76,4482832.73,2107.07,273.9717769,89.63385961,49.56640413,40.59342293,32.96645782
26981,26981,344109.55,4482832.87,2107.07,343.893948,89.11649246,52.54784198,41.99691894,33.90835662
26986,26986,344109.32,4482833,2107.08,409.4184981,83.55479554,52.92052171,44.04818233,35.16422168
26991,26991,344109.02,4482833.13,2107.13,340.8156134,89.37517603,54.0385609,45.55963957,35.47818794
26996,26996,344108.73,4482833.27,2107.18,240.1100967,112.656698,52.54784198,45.77556203,35.7921542
27001,27001,344108.43,4482833.46,2107.21,329.8215613,106.0602668,56.27463928,46.09944573,36.10612047
27006,27006,344108.14,4482833.63,2107.24,421.7318364,89.89254319,58.51071766,46.09944573,36.42008673
27011,27011,344107.86,4482833.77,2107.27,315.7491747,107.4830265,57.39267847,48.90643774,38.30388432
27016,27016,344107.58,4482833.92,2107.31,371.5989591,88.46978351,60.74679604,48.69051527,38.30388432
27021,27021,344107.31,4482834.1,2107.36,348.2915688,92.0913536,61.86483523,49.98605005,38.93181685
27026,27026,344107.04,4482834.29,2107.41,384.3520595,104.12014,60.74679604,50.20197251,38.61785059
27031,27031,344106.77,4482834.5,2107.44,346.0927584,114.3381413,64.10091362,53.00896452,40.50164818
27036,27036,344106.52,4482834.73,2107.46,474.9430483,121.3225979,67.82771092,55.27615038,41.75751324
27041,27041,344106.29,4482834.98,2107.49,332.0203717,116.2782681,73.04522714,61.75382425,46.46700721
27046,27046,344106.11,4482835.2,2107.51,399.7437323,130.6352066,83.85293932,69.95887782,53.37426504
27060,27060,344105.99,4482835.5,2107.46,567.2930855,168.1443254,93.91529204,79.99927232,60.59548914
27099,27099,344106.49,4482835.82,2107.39,437.5632714,106.8363175,67.08235146,53.65673191,39.24578312
27104,27104,344106.55,4482835.79,2107.36,259.0198662,138.395714,71.55450822,56.13984023,40.81561444
27109,27109,344106.64,4482835.73,2107.29,527.7144981,131.9286245,76.39934472,61.86178548,45.52510842
27114,27114,344106.72,4482835.68,2107.21,195.6941264,119.7704964,76.77202445,63.04935902,47.09493974
27119,27119,344106.8,4482835.68,2107.09,457.3525651,137.1022961,78.26274337,64.66877749,48.66477107
27124,27124,344106.87,4482835.69,2106.97,584.8835688,138.395714,81.98954067,66.72004089,50.54856866
27129,27129,344106.94,4482835.64,2106.95,381.2737249,147.4496392,84.22561905,68.55538182,52.11839998
27134,27134,344107,4482835.58,2106.94,433.1656506,130.6352066,81.61686094,66.93596335,50.86253492
27139,27139,344107.18,4482835.47,2106.91,390.0689665,130.6352066,79.75346229,64.66877749,48.97873733
27144,27144,344107.38,4482835.36,2106.87,439.7620818,137.1022961,75.65398526,62.29363041,46.78097348
27149,27149,344107.59,4482835.25,2106.83,314.8696506,121.7106232,71.55450822,58.94683224,44.89717589
27154,27154,344107.81,4482835.14,2106.79,620.0645353,103.8614564,69.69110957,57.32741377,44.26924336
27159,27159,344107.93,4482835.07,2106.77,403.7015911,110.199204,67.82771092,57.11149131,43.95527709
27164,27164,344108.05,4482835.01,2106.75,376.8761041,111.8806473,67.82771092,56.031879,43.32734456
27169,27169,344108.12,4482834.99,2106.75,324.9841784,103.2147474,68.20039065,55.49207284,43.0133783
27174,27174,344108.18,4482834.98,2106.74,361.0446691,113.0447234,65.96431227,54.84430545,43.0133783
27179,27179,344108.25,4482834.93,2106.75,359.2856208,126.4962694,67.45503119,54.73634422,43.0133783
27184,27184,344108.31,4482834.88,2106.75,426.5692193,114.0794577,71.55450822,54.52042176,42.69941203
27189,27189,344108.47,4482834.79,2106.73,386.990632,105.0255325,60.00143658,53.11692575,41.44354697
27194,27194,344108.65,4482834.69,2106.7,351.3699033,88.98715067,61.4921555,51.82139098,39.87371565
27199,27199,344108.78,4482834.65,2106.66,359.2856208,103.6027728,60.37411631,50.20197251,38.61785059
27204,27204,344108.91,4482834.61,2106.62,389.6292045,104.3788235,61.86483523,48.69051527,37.98991806
27209,27209,344108.92,4482834.61,2106.61,366.7615762,109.4231533,62.98287442,49.44624389,37.98991806
27214,27214,344108.91,4482834.61,2106.6,398.4244461,119.2531292,59.25607712,49.44624389,38.30388432
27219,27219,344108.91,4482834.61,2106.6,434.9246989,114.4674831,60.74679604,49.77012759,38.30388432
27224,27224,344108.91,4482834.61,2106.6,448.5573234,117.3130024,61.11947577,48.47459281,37.98991806
27229,27229,344108.92,4482834.61,2106.6,438.4427955,116.0195845,62.61019469,49.33828266,37.98991806
27234,27234,344108.93,4482834.61,2106.6,394.4665874,115.7609009,62.23751496,48.04274789,37.67595179
27239,27239,344108.99,4482834.56,2106.58,361.9241933,119.1237874,59.25607712,48.47459281,37.98991806
27244,27244,344109.05,4482834.51,2106.56,324.5444164,104.6375071,60.37411631,48.36663158,36.734053
27249,27249,344109.17,4482834.45,2106.53,329.8215613,107.74171,61.11947577,46.85517434,35.7921542
27254,27254,344109.3,4482834.4,2106.48,318.3877472,112.3980144,61.4921555,46.85517434,35.47818794
27259,27259,344109.44,4482834.3,2106.42,289.3634498,99.07581019,58.88339739,44.37206603,34.22232288
27264,27264,344109.58,4482834.19,2106.36,343.4541859,109.5524951,51.42980278,46.42332942,34.85025541
27269,27269,344109.63,4482834.05,2106.37,302.9960743,99.98120271,55.90195955,45.55963957,35.47818794
27274,27274,344109.67,4482833.91,2106.39,133.6876729,110.4578876,55.52927982,45.45167834,35.7921542
27279,27279,344109.79,4482833.84,2106.37,410.7377844,92.73806254,54.78392036,45.12779464,35.16422168
27284,27284,344109.92,4482833.78,2106.35,335.5384684,100.6279117,58.88339739,45.55963957,37.04801926
27289,27289,344110.01,4482833.74,2106.35,373.3580074,100.3692281,59.25607712,46.31536819,37.98991806
27294,27294,344110.08,4482833.69,2106.34,329.3817993,95.06621474,58.51071766,46.74721311,37.98991806
27299,27299,344110.21,4482833.62,2106.32,372.0387212,98.68778482,56.27463928,45.99148449,36.734053
27304,27304,344110.35,4482833.55,2106.3,379.0749145,107.8710518,58.13803793,46.31536819,37.04801926
27309,27309,344110.36,4482833.55,2106.28,315.7491747,101.662646,58.51071766,46.63925188,37.36198553
27314,27314,344110.36,4482833.57,2106.27,341.2553755,114.9848502,62.23751496,46.53129065,37.04801926
27319,27319,344110.46,4482833.61,2106.23,331.5806097,115.3728756,58.88339739,46.96313557,37.36198553
27324,27324,344110.57,4482833.65,2106.2,321.4660818,117.571686,58.88339739,47.82682542,38.93181685
27329,27329,344110.6,4482833.55,2106.21,260.7789145,121.5812814,58.88339739,48.69051527,38.93181685
27334,27334,344110.63,4482833.44,2106.23,301.6767881,99.59317734,58.51071766,45.45167834,37.36198553
27339,27339,344110.73,4482833.41,2106.26,314.8696506,100.1105445,55.90195955,43.50837618,35.7921542
27344,27344,344110.84,4482833.4,2106.29,348.7313309,97.7823923,54.41124063,42.75264756,34.22232288
27349,27349,344110.87,4482833.28,2106.26,262.0982007,99.07581019,55.90195955,42.96857002,33.59439035
27354,27354,344110.88,4482833.16,2106.22,293.3213085,91.05661929,51.42980278,39.40584939,31.3966265
27359,27359,344110.96,4482832.97,2106.14,381.713487,94.29016401,51.42980278,37.57050846,29.32444915
27364,27364,344111.05,4482832.78,2106.05,319.2672714,85.36558058,48.82104467,38.54215954,29.73260529
27369,27369,344111.19,4482832.77,2106.06,474.9430483,83.9428209,43.97620818,35.51924507,29.57562216
27374,27374,344111.33,4482832.77,2106.07,345.6529963,82.00269407,43.97620818,34.22371029,29.23025927
27379,27379,344111.52,4482832.76,2106.12,324.5444164,84.84821343,45.83960683,36.59885738,29.66981204
27384,27384,344111.71,4482832.75,2106.17,322.3456059,90.02188498,45.83960683,35.6272063,28.28836047
27389,27389,344111.84,4482832.7,2106.17,275.7308253,95.58358189,48.44836494,36.92274107,30.32914119
27394,27394,344111.96,4482832.66,2106.16,354.4482379,77.0877061,48.82104467,38.21827585,30.20355469
27399,27399,344112.08,4482832.61,2106.16,357.0868104,87.69373278,47.33032575,39.29788816,29.88958842
27404,27404,344112.2,4482832.57,2106.17,377.3158662,89.37517603,46.58496629,37.46254723,29.16746601
27409,27409,344112.39,4482832.46,2106.15,379.5146766,84.20150448,46.58496629,36.05905122,28.66511999
27414,27414,344112.58,4482832.33,2106.11,293.7610706,92.86740433,43.23084872,36.27497369,28.47674023
27419,27419,344112.71,4482832.26,2106.09,340.3758513,93.2554297,48.82104467,36.27497369,29.04187951
27424,27424,344112.83,4482832.2,2106.06,339.9360892,93.2554297,47.33032575,36.92274107,30.23495132
27429,27429,344112.98,4482832.07,2106.07,346.0927584,87.95241636,48.82104467,37.67846969,29.82679517
27434,27434,344113.15,4482831.94,2106.08,378.6351524,84.20150448,45.09424737,36.49089615,29.23025927
27439,27439,344113.4,4482831.86,2106.08,353.5687138,85.106897,45.83960683,36.05905122,29.04187951
27444,27444,344113.66,4482831.78,2106.08,300.7972639,85.75360595,46.95764602,36.05905122,28.66511999
27449,27449,344113.85,4482831.63,2106.09,288.0441636,88.34044172,45.4669271,35.51924507,28.72791324
27454,27454,344114.02,4482831.48,2106.1,252.863197,92.22069539,46.95764602,35.19536137,28.28836047
27459,27459,344114.22,4482831.31,2106.07,388.3099182,90.28056855,43.60352845,33.79186537,26.90690891
27464,27464,344114.42,4482831.15,2106.04,327.1829888,80.19190903,41.7401298,32.38836936,25.65104385
27469,27469,344114.73,4482831.02,2106.02,298.1586914,91.05661929,42.11280953,31.41671828,24.1754024
27474,27474,344115.04,4482830.89,2106,322.3456059,87.04702383,40.62209061,30.33710597,23.32769349
27479,27479,344115.29,4482830.68,2105.99,146.0010112,100.2398863,41.7401298,31.95652444,24.70914505
27484,27484,344115.52,4482830.46,2105.98,323.6648922,84.46018806,42.85816899,32.28040813,24.30098891
27489,27489,344115.77,4482830.33,2105.97,318.3877472,87.82307457,43.23084872,32.28040813,24.61495517
27494,27494,344116.01,4482830.22,2105.96,228.6762825,108.388419,43.97620818,35.08740014,27.03249541
27499,27499,344116.25,4482830.05,2105.97,510.1240149,76.95836431,47.33032575,37.354586,29.35584577
27504,27504,344116.48,4482829.87,2105.97,339.4963271,89.63385961,47.70300548,39.0819657,32.02455903
27509,27509,344116.69,4482829.73,2105.99,318.8275093,98.29975946,53.29320144,41.45711278,33.59439035
27514,27514,344116.9,4482829.6,2106.01,316.6286989,89.50451782,54.0385609,41.13322909,33.59439035
27519,27519,344117.1,4482829.47,2106.04,348.2915688,80.32125082,47.33032575,40.05361678,32.96645782
27524,27524,344117.29,4482829.35,2106.07,351.3699033,93.77279685,48.82104467,37.89439215,30.39193445
27529,27529,344117.6,4482829.12,2106.02,102.9043271,89.89254319,41.7401298,33.46798167,26.62433927
27534,27534,344117.93,4482828.88,2105.96,461.7501859,81.7440105,43.97620818,31.74060197,24.52076529
27539,27539,344118.24,4482828.72,2105.95,285.8453532,95.06621474,42.85816899,32.82021429,25.46266409
27544,27544,344118.56,4482828.58,2105.93,395.3461115,83.81347912,45.83960683,35.51924507,27.09528867
27549,27549,344118.77,4482828.46,2105.92,301.6767881,92.99674612,42.85816899,37.78643092,29.45003565
27554,27554,344118.96,4482828.35,2105.91,346.9722825,91.44464465,49.56640413,40.37750047,31.71059276
27559,27559,344119.2,4482828.22,2105.87,349.610855,86.65899847,51.80248251,41.34915155,33.90835662
27564,27564,344119.44,4482828.08,2105.82,334.2191822,93.2554297,56.27463928,44.26410479,35.47818794
27569,27569,344119.69,4482827.88,2105.79,252.863197,89.89254319,55.90195955,44.37206603,35.7921542
27574,27574,344119.94,4482827.68,2105.75,536.5097398,86.2709731,58.51071766,43.61633741,35.7921542
27579,27579,344120.21,4482827.5,2105.77,296.3996431,83.81347912,52.17516225,44.26410479,35.7921542
27584,27584,344120.48,4482827.32,2105.78,346.0927584,84.46018806,52.92052171,45.34371711,36.734053
27589,27589,344120.75,4482827.1,2105.81,217.2424684,90.9272775,55.52927982,46.31536819,37.98991806
27594,27594,344121.02,4482826.86,2105.84,470.5454275,118.3477367,59.25607712,48.79847651,39.24578312
27599,27599,344121.33,4482826.6,2105.87,276.6103494,107.8710518,59.25607712,47.82682542,39.24578312
27604,27604,344121.63,4482826.34,2105.89,372.0387212,119.8998382,57.01999874,46.96313557,38.61785059
27609,27609,344122.02,4482826.05,2105.91,461.7501859,93.77279685,56.64731901,47.17905804,38.93181685
27614,27614,344122.42,4482825.77,2105.95,232.6341413,106.3189504,57.7653582,48.58255404,40.50164818
27619,27619,344122.72,4482825.5,2105.98,292.8815465,104.3788235,59.25607712,50.74177867,42.38544577
27624,27624,344123.02,4482825.24,2106.01,466.1478067,118.6064203,63.35555415,47.17905804,38.93181685
27629,27629,344123.32,4482824.99,2106.04,397.1051598,122.8746993,57.39267847,41.34915155,30.01517493
27634,27634,344123.63,4482824.73,2106.06,284.965829,99.59317734,52.54784198,32.71225306,22.38579469
27639,27639,344123.96,4482824.44,2106.09,356.6470483,104.7668489,49.56640413,31.30875705,20.65898023
27644,27644,344124.29,4482824.13,2106.11,208.4472268,105.4135578,57.01999874,33.8998266,24.6463518
27649,27649,344124.67,4482823.79,2106.15,423.0511227,120.2878635,68.94575011,43.18449248,35.47818794
27654,27654,344125.06,4482823.45,2106.18,295.959881,139.6891319,82.3622204,53.00896452,48.03683854
27659,27659,344125.4,4482823.16,2106.2,215.043658,147.4496392,80.12614202,57.7592587,53.37426504
27664,27664,344125.72,4482822.88,2106.22,384.3520595,148.7430571,85.34365824,59.70256086,54.94409637
27669,27669,344126.08,4482822.57,2106.23,505.726394,135.8088782,81.24418121,56.89556885,52.74633251
27674,27674,344126.44,4482822.26,2106.25,567.2930855,117.3130024,72.29986768,50.30993374,45.83907468
27679,27679,344126.79,4482821.97,2106.28,390.5087286,94.16082222,54.0385609,41.56507401,37.04801926
27684,27684,344127.13,4482821.69,2106.31,567.2930855,87.69373278,41.36745007,34.22371029,30.76869397
27689,27689,344127.47,4482821.43,2106.32,354.4482379,81.7440105,34.84555479,31.63264074,27.66042794
27694,27694,344127.79,4482821.16,2106.33,545.3049814,67.51641373,31.789581,29.58137735,26.310373
27699,27699,344128.17,4482820.9,2106.33,253.7427212,89.37517603,41.7401298,30.98487336,26.310373
27704,27704,344128.55,4482820.64,2106.33,316.1889368,103.7321146,48.44836494,33.8998266,28.19417059
27709,27709,344128.92,4482820.38,2106.34,342.1348996,100.1105445,56.27463928,37.46254723,31.33383324
27714,27714,344129.28,4482820.13,2106.36,385.6713457,112.9153816,59.25607712,41.56507401,33.90835662
27719,27719,344129.69,4482819.83,2106.39,431.8463643,108.6471026,66.70967173,42.2128414,35.16422168
27724,27724,344130.09,4482819.53,2106.42,313.9901264,123.1333829,64.84627308,43.18449248,35.16422168
27729,27729,344130.47,4482819.24,2106.45,368.0808625,113.5620905,62.98287442,42.42876386,34.85025541
27734,27734,344130.85,4482818.95,2106.48,293.7610706,111.7513055,62.23751496,38.86604323,32.02455903
27739,27739,344131.26,4482818.68,2106.49,377.3158662,107.6123682,55.90195955,37.13866354,29.29305252
27744,27744,344131.68,4482818.41,2106.5,212.4050855,90.66859392,48.07568521,34.54759399,28.09998071
27749,27749,344132.03,4482818.14,2106.54,302.1165502,99.33449377,48.82104467,34.43963275,27.03249541
27754,27754,344132.36,4482817.87,2106.59,131.0491004,110.5872294,48.82104467,32.82021429,26.12199324
27759,27759,344132.68,4482817.57,2106.63,323.2251301,86.91768205,46.95764602,30.4450672,24.89752481
27764,27764,344132.99,4482817.28,2106.68,285.4055911,87.69373278,44.34888791,30.22914474,25.14869782
27769,27769,344133.31,4482817.01,2106.72,390.5087286,92.86740433,45.09424737,31.63264074,26.15338987
27774,27774,344133.62,4482816.75,2106.76,202.2905576,92.22069539,46.95764602,31.63264074,26.74992577
27779,27779,344133.91,4482816.47,2106.81,370.2796729,92.22069539,45.09424737,32.28040813,26.12199324
27784,27784,344134.19,4482816.19,2106.86,362.8037175,84.58952985,42.48548926,31.09283459,25.1173012
27789,27789,344134.45,4482815.97,2106.9,406.7799256,83.68413733,40.62209061,28.93360996,23.04512385
27794,27794,344134.7,4482815.77,2106.94,314.8696506,79.93322545,42.85816899,28.17788134,21.50668915
27799,27799,344134.89,4482815.62,2106.96,316.1889368,78.38112399,39.50405141,26.77438534,21.19272288
27804,27804,344135.07,4482815.48,2106.98,268.2548699,83.55479554,41.36745007,26.55846288,21.50668915
27809,27809,344135.13,4482815.42,2106.99,304.3153606,79.4158583,40.62209061,27.63807519,21.94624192
27814,27814,344135.19,4482815.37,2107,271.3332045,86.52965668,37.26797303,26.66642411,21.91484529
27819,27819,344135.23,4482815.29,2107.07,347.8518067,83.16677017,38.01333249,27.09826903,22.22881156
27824,27824,344135.28,4482815.2,2107.14,221.6400892,77.73441504,38.38601222,27.09826903,21.72646553
27829,27829,344135.32,4482815.2,2107.19,402.8220669,69.58588235,40.24941087,26.66642411,21.63227566
27873,27873,344135.34,4482815.81,2106.95,301.237026,83.03742838,37.08163317,25.91069549,21.19272288
27878,27878,344135.32,4482815.93,2106.86,283.6465427,83.29611196,37.26797303,25.69477303,21.06713638
27883,27883,344135.33,4482816.07,2106.76,363.2434796,73.33679423,36.37354168,26.34254041,21.69506891
27888,27888,344135.35,4482816.23,2106.67,360.6049071,82.26137765,40.99477034,26.66642411,21.41249927
